timestamp,agent.name,rule.description,rule.level,rule.id
"Dec 14, 2025 @ 18:42:30.172",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:42:30.165",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:42:30.165",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:18.358",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:18.341",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:18.338",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:18.338",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:41:18.334",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:18.334",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:41:15.659",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:15.644",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:15.628",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:15.612",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:15.596",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:15.582",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:41:15.582",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:39:58.828",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:39:58.813",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:39:58.797",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:39:58.782",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:39:58.766",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:39:58.751",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:39:58.749",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:39:58.749",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:49.433",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:49.418",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:49.402",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:49.386",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:38:49.381",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:49.381",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:38:44.451",DESKTOP-T2IA3AS,Software protection service scheduled successfully.,3,60642
"Dec 14, 2025 @ 18:38:43.172",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:43.156",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:43.140",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:38:43.125",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:43.110",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:43.094",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:43.089",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:38:43.088",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:37:29.460",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:37:29.460",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:36:16.819",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:36:16.818",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:35:03.194",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:35:03.180",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:35:03.179",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:33:55.133",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:55.116",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:55.104",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:55.104",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:33:55.101",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:55.101",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:33:51.902",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:51.902",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:51.902",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:50.901",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:33:50.886",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:50.886",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:33:48.348",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:48.332",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:48.316",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:48.301",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:48.286",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:33:48.286",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:33:44.032",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:33:43.672",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:32:37.556",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:32:37.540",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:32:37.540",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:32:37.538",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:32:35.040",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:32:35.024",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:32:35.019",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:32:34.994",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:32:34.978",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:32:34.962",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:32:34.953",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:32:34.953",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:32:34.953",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:25.077",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:31:24.935",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:31:24.917",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:24.917",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:31:21.750",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:21.750",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:31:21.750",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.892",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.879",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.864",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.851",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.828",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.819",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.803",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.788",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.773",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:31:20.758",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.752",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:31:20.751",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:31:18.235",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:31:18.199",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:30:36.801",DESKTOP-T2IA3AS,Software protection service scheduled successfully.,3,60642
"Dec 14, 2025 @ 18:30:32.006",DESKTOP-T2IA3AS,The Windows search service started.,3,60668
"Dec 14, 2025 @ 18:30:31.839",DESKTOP-T2IA3AS,Windows installer reconfigured the product.,3,60635
"Dec 14, 2025 @ 18:30:30.176",DESKTOP-T2IA3AS,Windows installer began an installation process.,3,60610
"Dec 14, 2025 @ 18:30:26.594",DESKTOP-T2IA3AS,The Windows search service stopped normally.,3,60669
"Dec 14, 2025 @ 18:30:20.962",DESKTOP-T2IA3AS,The Windows search service started.,3,60668
"Dec 14, 2025 @ 18:30:17.485",DESKTOP-T2IA3AS,The Windows search service stopped normally.,3,60669
"Dec 14, 2025 @ 18:30:11.119",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:30:11.110",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:30:11.108",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:30:07.461",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:30:07.446",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:30:07.430",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:30:07.415",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:30:07.404",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:30:07.404",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:30:04.087",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:30:04.071",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:30:04.056",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:30:04.040",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:30:04.024",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:30:04.014",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:30:04.014",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:29:40.131",DESKTOP-T2IA3AS,Software protection service scheduled successfully.,3,60642
"Dec 14, 2025 @ 18:28:54.764",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:28:54.605",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:28:54.462",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:54.446",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:54.431",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:54.430",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:28:54.426",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:54.426",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:28:46.735",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.715",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.699",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.684",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.668",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.652",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.636",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.620",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:28:46.604",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.589",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.574",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.569",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:28:46.569",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:28:41.163",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:28:40.980",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:28:32.927",DESKTOP-T2IA3AS,Software protection service scheduled successfully.,3,60642
"Dec 14, 2025 @ 18:27:27.392",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:27:27.391",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:27:27.251",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:27:27.251",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:27:07.698",DESKTOP-T2IA3AS,Service startup type was changed,3,61104
"Dec 14, 2025 @ 18:26:08.901",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:26:08.884",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:26:08.868",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:26:08.863",DESKTOP-T2IA3AS,Registry Key Integrity Checksum Changed,5,594
"Dec 14, 2025 @ 18:26:08.863",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:26:08.863",DESKTOP-T2IA3AS,Registry Value Integrity Checksum Changed,5,750
"Dec 14, 2025 @ 18:25:03.353",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.337",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.321",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.305",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.289",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.273",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.257",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.242",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.226",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.210",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.194",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.190",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.175",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.160",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.145",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.128",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.113",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.097",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.081",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.064",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.048",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.043",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.027",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.024",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:03.008",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.992",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.976",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.965",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.946",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.931",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.915",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.899",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.883",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.867",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.855",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.838",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.822",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.807",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.791",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.774",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.759",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.759",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.462",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.445",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.430",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.414",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.399",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.383",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.367",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.352",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.336",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.320",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.306",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.291",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.275",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.260",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.244",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.228",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.212",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.196",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.180",DESKTOP-T2IA3AS,Registry Key Entry Deleted.,5,597
"Dec 14, 2025 @ 18:25:02.165",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.149",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.132",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.126",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.109",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.093",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.077",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.062",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.046",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.029",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.013",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:02.009",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.992",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.977",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.961",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.946",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.930",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.915",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.899",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.887",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.869",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.853",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.837",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.822",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.805",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
"Dec 14, 2025 @ 18:25:01.790",DESKTOP-T2IA3AS,Registry Value Entry Deleted.,5,751
